orf_id,sequence_id,start,end,strand,frame,length_bp,length_aa,start_codon,confidence_score,overlap_flag,overlap_with
ENA|BN000065|BN000065.1_predicted_orf_2294,ENA|BN000065|BN000065.1,221533,221754,+,1,222,73,ATG,0.7098,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_221497_221679,ORF_ENA|BN000065|BN000065.1_+2_221639_221821,ORF_ENA|BN000065|BN000065.1_+3_221694_221831"
ENA|BN000065|BN000065.1_predicted_orf_2295,ENA|BN000065|BN000065.1,221639,221821,+,2,183,60,TTG,0.5015,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_221533_221754,ORF_ENA|BN000065|BN000065.1_+3_221694_221831"
ENA|BN000065|BN000065.1_predicted_orf_2296,ENA|BN000065|BN000065.1,221694,221831,+,3,138,45,TTG,0.4473,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_221533_221754,ORF_ENA|BN000065|BN000065.1_+2_221639_221821"
ENA|BN000065|BN000065.1_predicted_orf_2297,ENA|BN000065|BN000065.1,221812,221913,+,1,102,33,ATG,0.5657,None,
ENA|BN000065|BN000065.1_predicted_orf_2298,ENA|BN000065|BN000065.1,221900,222022,+,2,123,40,ATG,0.5756,None,
ENA|BN000065|BN000065.1_predicted_orf_2299,ENA|BN000065|BN000065.1,222058,222162,-,-3,105,34,TTG,0.4005,None,
ENA|BN000065|BN000065.1_predicted_orf_2300,ENA|BN000065|BN000065.1,222267,222401,-,-1,135,44,GTG,0.5053,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_222283_222390,ORF_ENA|BN000065|BN000065.1_-2_222302_222481,ORF_ENA|BN000065|BN000065.1_+1_222340_222483"
ENA|BN000065|BN000065.1_predicted_orf_2301,ENA|BN000065|BN000065.1,222302,222481,-,-2,180,59,ATG,0.649,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_222267_222401,ORF_ENA|BN000065|BN000065.1_-3_222283_222390,ORF_ENA|BN000065|BN000065.1_+1_222340_222483,ORF_ENA|BN000065|BN000065.1_+2_222362_222472,ORF_ENA|BN000065|BN000065.1_+3_222423_222557"
ENA|BN000065|BN000065.1_predicted_orf_2302,ENA|BN000065|BN000065.1,222340,222483,+,1,144,47,TTG,0.4496,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_222267_222401,ORF_ENA|BN000065|BN000065.1_-3_222283_222390,ORF_ENA|BN000065|BN000065.1_-2_222302_222481,ORF_ENA|BN000065|BN000065.1_+2_222362_222472,ORF_ENA|BN000065|BN000065.1_+3_222423_222557"
ENA|BN000065|BN000065.1_predicted_orf_2303,ENA|BN000065|BN000065.1,222423,222557,+,3,135,44,ATG,0.5942,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_222302_222481,ORF_ENA|BN000065|BN000065.1_+1_222340_222483,ORF_ENA|BN000065|BN000065.1_-1_222474_222632,ORF_ENA|BN000065|BN000065.1_+1_222487_222651"
ENA|BN000065|BN000065.1_predicted_orf_2304,ENA|BN000065|BN000065.1,222474,222632,-,-1,159,52,ATG,0.623,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_222423_222557,ORF_ENA|BN000065|BN000065.1_+1_222487_222651"
ENA|BN000065|BN000065.1_predicted_orf_2305,ENA|BN000065|BN000065.1,222487,222651,+,1,165,54,GTG,0.5405,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_222423_222557,ORF_ENA|BN000065|BN000065.1_-1_222474_222632"
ENA|BN000065|BN000065.1_predicted_orf_2306,ENA|BN000065|BN000065.1,222670,222804,-,-3,135,44,ATG,0.5958,Overlap,ORF_ENA|BN000065|BN000065.1_+1_222679_222792
ENA|BN000065|BN000065.1_predicted_orf_2307,ENA|BN000065|BN000065.1,222679,222792,+,1,114,37,ATG,0.5754,Overlap,ORF_ENA|BN000065|BN000065.1_-3_222670_222804
ENA|BN000065|BN000065.1_predicted_orf_2308,ENA|BN000065|BN000065.1,222776,222937,-,-2,162,53,TTG,0.4762,None,
ENA|BN000065|BN000065.1_predicted_orf_2309,ENA|BN000065|BN000065.1,222897,222995,-,-1,99,32,ATG,0.5633,None,
ENA|BN000065|BN000065.1_predicted_orf_2310,ENA|BN000065|BN000065.1,222953,223069,-,-2,117,38,ATG,0.5774,Overlap,ORF_ENA|BN000065|BN000065.1_-3_222982_223098
ENA|BN000065|BN000065.1_predicted_orf_2311,ENA|BN000065|BN000065.1,222982,223098,-,-3,117,38,GTG,0.488,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_222953_223069,ORF_ENA|BN000065|BN000065.1_+1_223027_223149"
ENA|BN000065|BN000065.1_predicted_orf_2312,ENA|BN000065|BN000065.1,223027,223149,+,1,123,40,TTG,0.434,Overlap,ORF_ENA|BN000065|BN000065.1_-3_222982_223098
ENA|BN000065|BN000065.1_predicted_orf_2313,ENA|BN000065|BN000065.1,223118,223243,-,-2,126,41,TTG,0.4357,Overlap,ORF_ENA|BN000065|BN000065.1_+3_223125_223250
ENA|BN000065|BN000065.1_predicted_orf_2314,ENA|BN000065|BN000065.1,223125,223250,+,3,126,41,GTG,0.496,Overlap,ORF_ENA|BN000065|BN000065.1_-2_223118_223243
ENA|BN000065|BN000065.1_predicted_orf_2315,ENA|BN000065|BN000065.1,223552,223686,-,-3,135,44,TTG,0.4442,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_223554_223646,ORF_ENA|BN000065|BN000065.1_+1_223603_223737"
ENA|BN000065|BN000065.1_predicted_orf_2316,ENA|BN000065|BN000065.1,223554,223646,+,3,93,30,ATG,0.5587,Overlap,ORF_ENA|BN000065|BN000065.1_-3_223552_223686
ENA|BN000065|BN000065.1_predicted_orf_2317,ENA|BN000065|BN000065.1,223603,223737,+,1,135,44,TTG,0.4412,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_223552_223686,ORF_ENA|BN000065|BN000065.1_-2_223643_223756"
ENA|BN000065|BN000065.1_predicted_orf_2318,ENA|BN000065|BN000065.1,223643,223756,-,-2,114,37,ATG,0.5709,Overlap,ORF_ENA|BN000065|BN000065.1_+1_223603_223737
ENA|BN000065|BN000065.1_predicted_orf_2319,ENA|BN000065|BN000065.1,223879,223989,+,1,111,36,ATG,0.5733,None,
ENA|BN000065|BN000065.1_predicted_orf_2320,ENA|BN000065|BN000065.1,223995,224297,+,3,303,100,TTG,0.695,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_224056_224187,ORF_ENA|BN000065|BN000065.1_+1_224227_224445"
ENA|BN000065|BN000065.1_predicted_orf_2321,ENA|BN000065|BN000065.1,224227,224445,+,1,219,72,TTG,0.5584,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_223995_224297,ORF_ENA|BN000065|BN000065.1_-3_224290_224541,ORF_ENA|BN000065|BN000065.1_-1_224343_224471"
ENA|BN000065|BN000065.1_predicted_orf_2322,ENA|BN000065|BN000065.1,224290,224541,-,-3,252,83,GTG,0.6719,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_224227_224445,ORF_ENA|BN000065|BN000065.1_-1_224343_224471,ORF_ENA|BN000065|BN000065.1_+2_224426_224578"
ENA|BN000065|BN000065.1_predicted_orf_2323,ENA|BN000065|BN000065.1,224426,224578,+,2,153,50,GTG,0.5257,Overlap,ORF_ENA|BN000065|BN000065.1_-3_224290_224541
ENA|BN000065|BN000065.1_predicted_orf_2324,ENA|BN000065|BN000065.1,224542,224718,+,1,177,58,TTG,0.496,None,
ENA|BN000065|BN000065.1_predicted_orf_2325,ENA|BN000065|BN000065.1,224721,224828,-,-1,108,35,GTG,0.4788,None,
ENA|BN000065|BN000065.1_predicted_orf_2326,ENA|BN000065|BN000065.1,224871,224966,+,3,96,31,ATG,0.5559,None,
ENA|BN000065|BN000065.1_predicted_orf_2327,ENA|BN000065|BN000065.1,224923,225036,+,1,114,37,TTG,0.4228,Overlap,ORF_ENA|BN000065|BN000065.1_-2_224939_225154
ENA|BN000065|BN000065.1_predicted_orf_2328,ENA|BN000065|BN000065.1,224939,225154,-,-2,216,71,GTG,0.6145,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_224923_225036,ORF_ENA|BN000065|BN000065.1_+3_225051_225218,ORF_ENA|BN000065|BN000065.1_-1_225069_225176,ORF_ENA|BN000065|BN000065.1_+2_225098_225313"
ENA|BN000065|BN000065.1_predicted_orf_2329,ENA|BN000065|BN000065.1,225051,225218,+,3,168,55,ATG,0.6335,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_224939_225154,ORF_ENA|BN000065|BN000065.1_-1_225069_225176,ORF_ENA|BN000065|BN000065.1_+2_225098_225313"
ENA|BN000065|BN000065.1_predicted_orf_2330,ENA|BN000065|BN000065.1,225069,225176,-,-1,108,35,GTG,0.4809,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_224939_225154,ORF_ENA|BN000065|BN000065.1_+3_225051_225218,ORF_ENA|BN000065|BN000065.1_+2_225098_225313"
ENA|BN000065|BN000065.1_predicted_orf_2331,ENA|BN000065|BN000065.1,225098,225313,+,2,216,71,TTG,0.5537,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_224939_225154,ORF_ENA|BN000065|BN000065.1_+3_225051_225218,ORF_ENA|BN000065|BN000065.1_-1_225069_225176,ORF_ENA|BN000065|BN000065.1_-3_225229_225327,ORF_ENA|BN000065|BN000065.1_+3_225237_225407"
ENA|BN000065|BN000065.1_predicted_orf_2332,ENA|BN000065|BN000065.1,225229,225327,-,-3,99,32,TTG,0.4136,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_225098_225313,ORF_ENA|BN000065|BN000065.1_+3_225237_225407"
ENA|BN000065|BN000065.1_predicted_orf_2333,ENA|BN000065|BN000065.1,225237,225407,+,3,171,56,GTG,0.5468,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_225098_225313,ORF_ENA|BN000065|BN000065.1_-3_225229_225327"
ENA|BN000065|BN000065.1_predicted_orf_2334,ENA|BN000065|BN000065.1,225399,225503,-,-1,105,34,GTG,0.478,None,
ENA|BN000065|BN000065.1_predicted_orf_2335,ENA|BN000065|BN000065.1,225530,225709,+,2,180,59,TTG,0.4954,Overlap,ORF_ENA|BN000065|BN000065.1_-3_225553_225645
ENA|BN000065|BN000065.1_predicted_orf_2336,ENA|BN000065|BN000065.1,225553,225645,-,-3,93,30,ATG,0.543,Overlap,ORF_ENA|BN000065|BN000065.1_+2_225530_225709
ENA|BN000065|BN000065.1_predicted_orf_2337,ENA|BN000065|BN000065.1,225660,225800,+,3,141,46,ATG,0.6018,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_225681_225821,ORF_ENA|BN000065|BN000065.1_-2_225731_225967"
ENA|BN000065|BN000065.1_predicted_orf_2338,ENA|BN000065|BN000065.1,225681,225821,-,-1,141,46,GTG,0.5119,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_225660_225800,ORF_ENA|BN000065|BN000065.1_-2_225731_225967,ORF_ENA|BN000065|BN000065.1_+1_225751_225939"
ENA|BN000065|BN000065.1_predicted_orf_2339,ENA|BN000065|BN000065.1,225731,225967,-,-2,237,78,ATG,0.7391,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_225660_225800,ORF_ENA|BN000065|BN000065.1_-1_225681_225821,ORF_ENA|BN000065|BN000065.1_+1_225751_225939,ORF_ENA|BN000065|BN000065.1_-3_225814_225960,ORF_ENA|BN000065|BN000065.1_+2_225854_226177,ORF_ENA|BN000065|BN000065.1_+3_225906_226070"
ENA|BN000065|BN000065.1_predicted_orf_2340,ENA|BN000065|BN000065.1,225751,225939,+,1,189,62,TTG,0.5118,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_225681_225821,ORF_ENA|BN000065|BN000065.1_-2_225731_225967,ORF_ENA|BN000065|BN000065.1_-3_225814_225960,ORF_ENA|BN000065|BN000065.1_+2_225854_226177"
ENA|BN000065|BN000065.1_predicted_orf_2341,ENA|BN000065|BN000065.1,225854,226177,+,2,324,107,TTG,0.7218,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_225731_225967,ORF_ENA|BN000065|BN000065.1_+1_225751_225939,ORF_ENA|BN000065|BN000065.1_-3_225814_225960,ORF_ENA|BN000065|BN000065.1_+3_225906_226070"
ENA|BN000065|BN000065.1_predicted_orf_2342,ENA|BN000065|BN000065.1,226344,226466,-,-1,123,40,GTG,0.4881,None,
ENA|BN000065|BN000065.1_predicted_orf_2343,ENA|BN000065|BN000065.1,226546,226677,+,1,132,43,ATG,0.5895,None,
ENA|BN000065|BN000065.1_predicted_orf_2344,ENA|BN000065|BN000065.1,226630,226731,-,-3,102,33,GTG,0.4711,None,
ENA|BN000065|BN000065.1_predicted_orf_2345,ENA|BN000065|BN000065.1,226736,226828,-,-2,93,30,GTG,0.4637,Overlap,ORF_ENA|BN000065|BN000065.1_-1_226773_226880
ENA|BN000065|BN000065.1_predicted_orf_2346,ENA|BN000065|BN000065.1,226773,226880,-,-1,108,35,ATG,0.5667,Overlap,ORF_ENA|BN000065|BN000065.1_-2_226736_226828
ENA|BN000065|BN000065.1_predicted_orf_2347,ENA|BN000065|BN000065.1,226870,226962,+,1,93,30,TTG,0.4027,None,
ENA|BN000065|BN000065.1_predicted_orf_2348,ENA|BN000065|BN000065.1,226981,227253,-,-3,273,90,TTG,0.6493,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_226998_227126,ORF_ENA|BN000065|BN000065.1_+2_227123_227356,ORF_ENA|BN000065|BN000065.1_-2_227201_227293"
ENA|BN000065|BN000065.1_predicted_orf_2349,ENA|BN000065|BN000065.1,226998,227126,+,3,129,42,ATG,0.5835,Overlap,ORF_ENA|BN000065|BN000065.1_-3_226981_227253
ENA|BN000065|BN000065.1_predicted_orf_2350,ENA|BN000065|BN000065.1,227123,227356,+,2,234,77,ATG,0.7335,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_226981_227253,ORF_ENA|BN000065|BN000065.1_-2_227201_227293"
ENA|BN000065|BN000065.1_predicted_orf_2351,ENA|BN000065|BN000065.1,227201,227293,-,-2,93,30,TTG,0.4087,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_226981_227253,ORF_ENA|BN000065|BN000065.1_+2_227123_227356"
ENA|BN000065|BN000065.1_predicted_orf_2352,ENA|BN000065|BN000065.1,227309,227407,-,-2,99,32,GTG,0.4738,Overlap,ORF_ENA|BN000065|BN000065.1_+1_227326_227430
ENA|BN000065|BN000065.1_predicted_orf_2353,ENA|BN000065|BN000065.1,227326,227430,+,1,105,34,GTG,0.4782,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_227309_227407,ORF_ENA|BN000065|BN000065.1_+2_227375_227494"
ENA|BN000065|BN000065.1_predicted_orf_2354,ENA|BN000065|BN000065.1,227375,227494,+,2,120,39,ATG,0.5796,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_227326_227430,ORF_ENA|BN000065|BN000065.1_+3_227382_227528"
ENA|BN000065|BN000065.1_predicted_orf_2355,ENA|BN000065|BN000065.1,227382,227528,+,3,147,48,GTG,0.5147,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_227375_227494,ORF_ENA|BN000065|BN000065.1_-2_227450_227602"
ENA|BN000065|BN000065.1_predicted_orf_2356,ENA|BN000065|BN000065.1,227450,227602,-,-2,153,50,TTG,0.4657,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_227382_227528,ORF_ENA|BN000065|BN000065.1_+1_227518_227712,ORF_ENA|BN000065|BN000065.1_+2_227531_227632"
ENA|BN000065|BN000065.1_predicted_orf_2357,ENA|BN000065|BN000065.1,227518,227712,+,1,195,64,TTG,0.5215,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_227450_227602,ORF_ENA|BN000065|BN000065.1_+2_227531_227632,ORF_ENA|BN000065|BN000065.1_+3_227553_227687"
ENA|BN000065|BN000065.1_predicted_orf_2358,ENA|BN000065|BN000065.1,227665,227799,-,-3,135,44,GTG,0.5056,Overlap,ORF_ENA|BN000065|BN000065.1_+2_227699_227890
ENA|BN000065|BN000065.1_predicted_orf_2359,ENA|BN000065|BN000065.1,227699,227890,+,2,192,63,TTG,0.5178,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_227665_227799,ORF_ENA|BN000065|BN000065.1_-1_227778_227873"
ENA|BN000065|BN000065.1_predicted_orf_2360,ENA|BN000065|BN000065.1,227778,227873,-,-1,96,31,GTG,0.4717,Overlap,ORF_ENA|BN000065|BN000065.1_+2_227699_227890
ENA|BN000065|BN000065.1_predicted_orf_2361,ENA|BN000065|BN000065.1,227928,228029,+,3,102,33,TTG,0.4112,None,
ENA|BN000065|BN000065.1_predicted_orf_2362,ENA|BN000065|BN000065.1,228141,228410,+,3,270,89,ATG,0.7945,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_228154_228252,ORF_ENA|BN000065|BN000065.1_-2_228275_228454,ORF_ENA|BN000065|BN000065.1_+2_228311_228424,ORF_ENA|BN000065|BN000065.1_-3_228325_228420"
ENA|BN000065|BN000065.1_predicted_orf_2363,ENA|BN000065|BN000065.1,228275,228454,-,-2,180,59,TTG,0.4993,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_228141_228410,ORF_ENA|BN000065|BN000065.1_+2_228311_228424,ORF_ENA|BN000065|BN000065.1_-3_228325_228420"
ENA|BN000065|BN000065.1_predicted_orf_2364,ENA|BN000065|BN000065.1,228311,228424,+,2,114,37,GTG,0.4822,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_228141_228410,ORF_ENA|BN000065|BN000065.1_-2_228275_228454,ORF_ENA|BN000065|BN000065.1_-3_228325_228420"
ENA|BN000065|BN000065.1_predicted_orf_2365,ENA|BN000065|BN000065.1,228500,228664,-,-2,165,54,TTG,0.4777,Overlap,ORF_ENA|BN000065|BN000065.1_-1_228606_228716
ENA|BN000065|BN000065.1_predicted_orf_2366,ENA|BN000065|BN000065.1,228606,228716,-,-1,111,36,GTG,0.4832,Overlap,ORF_ENA|BN000065|BN000065.1_-2_228500_228664
ENA|BN000065|BN000065.1_predicted_orf_2367,ENA|BN000065|BN000065.1,228691,228834,+,1,144,47,ATG,0.6053,Overlap,ORF_ENA|BN000065|BN000065.1_-2_228701_228880
ENA|BN000065|BN000065.1_predicted_orf_2368,ENA|BN000065|BN000065.1,228701,228880,-,-2,180,59,ATG,0.6502,Overlap,ORF_ENA|BN000065|BN000065.1_+1_228691_228834
ENA|BN000065|BN000065.1_predicted_orf_2369,ENA|BN000065|BN000065.1,228967,229266,+,1,300,99,GTG,0.7492,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_229028_229189,ORF_ENA|BN000065|BN000065.1_+2_229145_229426"
ENA|BN000065|BN000065.1_predicted_orf_2370,ENA|BN000065|BN000065.1,229028,229189,-,-2,162,53,TTG,0.4765,Overlap,ORF_ENA|BN000065|BN000065.1_+1_228967_229266
ENA|BN000065|BN000065.1_predicted_orf_2371,ENA|BN000065|BN000065.1,229145,229426,+,2,282,93,TTG,0.6635,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_228967_229266,ORF_ENA|BN000065|BN000065.1_-3_229282_229383"
ENA|BN000065|BN000065.1_predicted_orf_2372,ENA|BN000065|BN000065.1,229282,229383,-,-3,102,33,TTG,0.4135,Overlap,ORF_ENA|BN000065|BN000065.1_+2_229145_229426
ENA|BN000065|BN000065.1_predicted_orf_2373,ENA|BN000065|BN000065.1,229452,229643,-,-1,192,63,ATG,0.6664,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_229465_229581,ORF_ENA|BN000065|BN000065.1_+2_229535_229639,ORF_ENA|BN000065|BN000065.1_-3_229585_229773"
ENA|BN000065|BN000065.1_predicted_orf_2374,ENA|BN000065|BN000065.1,229535,229639,+,2,105,34,GTG,0.4748,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_229452_229643,ORF_ENA|BN000065|BN000065.1_-3_229585_229773"
ENA|BN000065|BN000065.1_predicted_orf_2375,ENA|BN000065|BN000065.1,229585,229773,-,-3,189,62,GTG,0.573,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_229452_229643,ORF_ENA|BN000065|BN000065.1_+2_229535_229639"
ENA|BN000065|BN000065.1_predicted_orf_2376,ENA|BN000065|BN000065.1,229795,229977,-,-3,183,60,TTG,0.5045,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_229827_230360,ORF_ENA|BN000065|BN000065.1_+2_229877_229981"
ENA|BN000065|BN000065.1_predicted_orf_2377,ENA|BN000065|BN000065.1,229827,230360,+,3,534,177,GTG,0.8992,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_229795_229977,ORF_ENA|BN000065|BN000065.1_+2_229877_229981,ORF_ENA|BN000065|BN000065.1_-2_230072_230317,ORF_ENA|BN000065|BN000065.1_+1_230194_230499,ORF_ENA|BN000065|BN000065.1_-3_230212_230391,ORF_ENA|BN000065|BN000065.1_-1_230310_230441"
ENA|BN000065|BN000065.1_predicted_orf_2378,ENA|BN000065|BN000065.1,230072,230317,-,-2,246,81,GTG,0.6633,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_229827_230360,ORF_ENA|BN000065|BN000065.1_+1_230194_230499,ORF_ENA|BN000065|BN000065.1_-3_230212_230391"
ENA|BN000065|BN000065.1_predicted_orf_2379,ENA|BN000065|BN000065.1,230194,230499,+,1,306,101,TTG,0.6967,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_229827_230360,ORF_ENA|BN000065|BN000065.1_-2_230072_230317,ORF_ENA|BN000065|BN000065.1_-3_230212_230391,ORF_ENA|BN000065|BN000065.1_-1_230310_230441,ORF_ENA|BN000065|BN000065.1_-2_230357_230458,ORF_ENA|BN000065|BN000065.1_+2_230360_230473,ORF_ENA|BN000065|BN000065.1_+3_230376_230540,ORF_ENA|BN000065|BN000065.1_-3_230407_230532,ORF_ENA|BN000065|BN000065.1_-1_230442_230537"
ENA|BN000065|BN000065.1_predicted_orf_2380,ENA|BN000065|BN000065.1,230212,230391,-,-3,180,59,TTG,0.4998,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_229827_230360,ORF_ENA|BN000065|BN000065.1_-2_230072_230317,ORF_ENA|BN000065|BN000065.1_+1_230194_230499,ORF_ENA|BN000065|BN000065.1_-1_230310_230441"
ENA|BN000065|BN000065.1_predicted_orf_2381,ENA|BN000065|BN000065.1,230310,230441,-,-1,132,43,GTG,0.4989,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_229827_230360,ORF_ENA|BN000065|BN000065.1_+1_230194_230499,ORF_ENA|BN000065|BN000065.1_-3_230212_230391,ORF_ENA|BN000065|BN000065.1_-2_230357_230458,ORF_ENA|BN000065|BN000065.1_+2_230360_230473,ORF_ENA|BN000065|BN000065.1_+3_230376_230540"
ENA|BN000065|BN000065.1_predicted_orf_2382,ENA|BN000065|BN000065.1,230357,230458,-,-2,102,33,GTG,0.472,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_230194_230499,ORF_ENA|BN000065|BN000065.1_-1_230310_230441,ORF_ENA|BN000065|BN000065.1_+2_230360_230473,ORF_ENA|BN000065|BN000065.1_+3_230376_230540,ORF_ENA|BN000065|BN000065.1_-3_230407_230532"
ENA|BN000065|BN000065.1_predicted_orf_2383,ENA|BN000065|BN000065.1,230376,230540,+,3,165,54,ATG,0.623,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_230194_230499,ORF_ENA|BN000065|BN000065.1_-1_230310_230441,ORF_ENA|BN000065|BN000065.1_-2_230357_230458,ORF_ENA|BN000065|BN000065.1_+2_230360_230473,ORF_ENA|BN000065|BN000065.1_-3_230407_230532,ORF_ENA|BN000065|BN000065.1_-1_230442_230537,ORF_ENA|BN000065|BN000065.1_+2_230480_230581"
ENA|BN000065|BN000065.1_predicted_orf_2384,ENA|BN000065|BN000065.1,230407,230532,-,-3,126,41,GTG,0.4891,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_230194_230499,ORF_ENA|BN000065|BN000065.1_-2_230357_230458,ORF_ENA|BN000065|BN000065.1_+2_230360_230473,ORF_ENA|BN000065|BN000065.1_+3_230376_230540,ORF_ENA|BN000065|BN000065.1_-1_230442_230537,ORF_ENA|BN000065|BN000065.1_+2_230480_230581"
ENA|BN000065|BN000065.1_predicted_orf_2385,ENA|BN000065|BN000065.1,230442,230537,-,-1,96,31,ATG,0.5553,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_230194_230499,ORF_ENA|BN000065|BN000065.1_+3_230376_230540,ORF_ENA|BN000065|BN000065.1_-3_230407_230532,ORF_ENA|BN000065|BN000065.1_+2_230480_230581"
ENA|BN000065|BN000065.1_predicted_orf_2386,ENA|BN000065|BN000065.1,230480,230581,+,2,102,33,TTG,0.412,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_230376_230540,ORF_ENA|BN000065|BN000065.1_-3_230407_230532,ORF_ENA|BN000065|BN000065.1_-1_230442_230537"
ENA|BN000065|BN000065.1_predicted_orf_2387,ENA|BN000065|BN000065.1,230578,230691,+,1,114,37,GTG,0.4854,Overlap,ORF_ENA|BN000065|BN000065.1_-3_230596_230694
ENA|BN000065|BN000065.1_predicted_orf_2388,ENA|BN000065|BN000065.1,230596,230694,-,-3,99,32,GTG,0.4729,Overlap,ORF_ENA|BN000065|BN000065.1_+1_230578_230691
ENA|BN000065|BN000065.1_predicted_orf_2389,ENA|BN000065|BN000065.1,230678,230872,+,2,195,64,ATG,0.6706,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_230745_230843,ORF_ENA|BN000065|BN000065.1_+1_230785_230949,ORF_ENA|BN000065|BN000065.1_-3_230818_230955"
ENA|BN000065|BN000065.1_predicted_orf_2390,ENA|BN000065|BN000065.1,230785,230949,+,1,165,54,TTG,0.4803,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_230678_230872,ORF_ENA|BN000065|BN000065.1_+3_230745_230843,ORF_ENA|BN000065|BN000065.1_-3_230818_230955,ORF_ENA|BN000065|BN000065.1_+2_230879_231094,ORF_ENA|BN000065|BN000065.1_+3_230889_230981"
ENA|BN000065|BN000065.1_predicted_orf_2391,ENA|BN000065|BN000065.1,230818,230955,-,-3,138,45,TTG,0.4487,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_230678_230872,ORF_ENA|BN000065|BN000065.1_+1_230785_230949,ORF_ENA|BN000065|BN000065.1_+2_230879_231094,ORF_ENA|BN000065|BN000065.1_+3_230889_230981"
ENA|BN000065|BN000065.1_predicted_orf_2392,ENA|BN000065|BN000065.1,230879,231094,+,2,216,71,GTG,0.6131,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_230785_230949,ORF_ENA|BN000065|BN000065.1_-3_230818_230955,ORF_ENA|BN000065|BN000065.1_+3_230889_230981,ORF_ENA|BN000065|BN000065.1_-2_231005_231271"
ENA|BN000065|BN000065.1_predicted_orf_2393,ENA|BN000065|BN000065.1,231005,231271,-,-2,267,88,ATG,0.7878,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_230879_231094,ORF_ENA|BN000065|BN000065.1_+1_231058_231162,ORF_ENA|BN000065|BN000065.1_+2_231167_231307,ORF_ENA|BN000065|BN000065.1_+3_231177_231359"
ENA|BN000065|BN000065.1_predicted_orf_2394,ENA|BN000065|BN000065.1,231058,231162,+,1,105,34,TTG,0.4081,Overlap,ORF_ENA|BN000065|BN000065.1_-2_231005_231271
ENA|BN000065|BN000065.1_predicted_orf_2395,ENA|BN000065|BN000065.1,231167,231307,+,2,141,46,TTG,0.452,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_231005_231271,ORF_ENA|BN000065|BN000065.1_+3_231177_231359"
